zipcode,cbsa,radius,URL_end,Listing_Count,Max_Pages,random
83402,26820.0,17.0,&rd=17&zc=83402,452,5,0.2807276251066275
2804,39300.0,4.0,&rd=4&zc=02804,42,1,0.280758386864693
7712,35620.0,4.0,&rd=4&zc=07712,1425,15,0.2807878754138793
60466,16980.0,3.0,&rd=3&zc=60466,470,5,0.2808443243274563
29579,34820.0,8.0,&rd=8&zc=29579,476,5,0.2808569004667081
73446,99999.0,15.0,&rd=15&zc=73446,47,1,0.2809004456791493
29161,22500.0,11.0,&rd=11&zc=29161,671,7,0.2809203495138741
65051,27620.0,10.0,&rd=10&zc=65051,31,1,0.28092110390165925
71055,33380.0,13.0,&rd=13&zc=71055,134,2,0.2809751429143079
93923,41500.0,16.0,&rd=16&zc=93923,973,10,0.2810098903932762
33903,15980.0,6.0,&rd=6&zc=33903,1673,17,0.2810342640994645
30253,12060.0,6.0,&rd=6&zc=30253,1048,11,0.2810718321478698
38109,32820.0,10.0,&rd=10&zc=38109,447,5,0.28109220870258733
5150,30100.0,1.0,&rd=1&zc=05150,6,1,0.28124184915310835
50009,19780.0,5.0,&rd=5&zc=50009,356,4,0.2813356294645354
6883,14860.0,4.0,&rd=4&zc=06883,8,1,0.2813395701919057
94964,41860.0,0.852272727,&rd=1&zc=94964,115,2,0.28146150678867576
17501,29540.0,1.0,&rd=1&zc=17501,25,1,0.2814933448637674
28650,25860.0,9.0,&rd=9&zc=28650,19,1,0.28151704711151626
11373,35620.0,0.9659090909999999,&rd=1&zc=11373,229,3,0.28166078121509763
79345,99999.0,16.0,&rd=16&zc=79345,127,2,0.28179913966844083
69346,42420.0,46.0,&rd=46&zc=69346,62,1,0.281814636070598
7803,35620.0,2.0,&rd=2&zc=07803,767,8,0.2818888177997777
39573,25060.0,26.0,&rd=26&zc=39573,1703,18,0.28192696417691865
53168,16980.0,5.0,&rd=5&zc=53168,38,1,0.28193045219692336
55372,33460.0,9.0,&rd=9&zc=55372&clrId=27134,1308,14,0.2820314099312573
54701,20740.0,12.0,&rd=12&zc=54701,1157,12,0.2821041924670783
72801,40780.0,3.0,&rd=3&zc=72801,257,3,0.2821538716470309
20721,47900.0,4.0,&rd=4&zc=20721,241,3,0.28217745531473004
68774,99999.0,7.0,&rd=7&zc=68774,444,5,0.28218499468295033
52302,16300.0,8.0,&rd=8&zc=52302,1619,17,0.2822703239318741
77373,26420.0,5.0,&rd=5&zc=77373&clrId=27133,890,9,0.2822879609266361
12758,99999.0,14.0,&rd=14&zc=12758,30,1,0.2823175457050101
60022,16980.0,2.0,&rd=2&zc=60022,778,8,0.282422424611525
29936,25940.0,15.0,&rd=15&zc=29936,1431,15,0.28253774591435277
25670,99999.0,8.0,&rd=8&zc=25670,88,1,0.2825883044049011
78665,12420.0,4.0,&rd=4&zc=78665,854,9,0.2826327861930581
48625,99999.0,16.0,&rd=16&zc=48625,140,2,0.28276030548693043
13142,45060.0,9.0,&rd=9&zc=13142,193,2,0.2830612824833143
71201,33740.0,3.0,&rd=3&zc=71201,382,4,0.28306695323457665
7834,35620.0,5.0,&rd=5&zc=07834,1690,17,0.28307338403299087
60477,16980.0,4.0,&rd=4&zc=60477&clrId=27127,867,9,0.2830960216352182
12926,31660.0,7.0,&rd=7&zc=12926,156,2,0.28314502540744
18080,10900.0,5.0,&rd=5&zc=18080,208,3,0.2831720710871338
85040,38060.0,3.0,&rd=3&zc=85040,504,6,0.283255071397884
16417,21500.0,9.0,&rd=9&zc=16417,220,3,0.2833551791757014
76801,15220.0,24.0,&rd=24&zc=76801,226,3,0.28336789309614585
11751,35620.0,2.0,&rd=2&zc=11751,89,1,0.28353059044983575
49649,45900.0,10.0,&rd=10&zc=49649,30,1,0.2837408954038334
73034,36420.0,7.0,&rd=7&zc=73034,3613,37,0.2838466348100951
76106,19100.0,4.0,&rd=4&zc=76106,671,7,0.28412537620625644
18326,20700.0,9.0,&rd=9&zc=18326,282,3,0.2841857639418427
89442,39900.0,12.0,&rd=12&zc=89442,164,2,0.2842442367855671
88342,10460.0,53.0,&rd=53&zc=88342&clrId=27123,882,9,0.28429786309581706
95062,42100.0,2.0,&rd=2&zc=95062,821,9,0.284317950702923
54880,20260.0,18.0,&rd=18&zc=54880,500,5,0.28433574779725945
76308,48660.0,3.0,&rd=3&zc=76308,524,6,0.2843829026098684
52324,16300.0,9.0,&rd=9&zc=52324,1724,18,0.28444021319054047
32055,29380.0,17.0,&rd=17&zc=32055,1436,15,0.2844502553157695
37312,17420.0,7.0,&rd=7&zc=37312,554,6,0.28445520557287374
47060,17140.0,8.0,&rd=8&zc=47060,557,6,0.28446574921341916
97541,32780.0,22.0,&rd=22&zc=97541,1346,14,0.28453256504935254
46371,33140.0,6.0,&rd=6&zc=46371,120,2,0.28460004236978553
99354,28420.0,22.0,&rd=22&zc=99354,2493,25,0.28461511795709216
54922,11540.0,9.0,&rd=9&zc=54922,281,3,0.2848213291875601
55303,33460.0,11.0,&rd=11&zc=55303&clrId=27127,999,10,0.28512118974169764
47456,14020.0,5.0,&rd=5&zc=47456,20,1,0.28515387465102005
52317,26980.0,8.0,&rd=8&zc=52317,1132,12,0.2851895591282282
48088,19820.0,2.0,&rd=2&zc=48088,25,1,0.2854487928134307
64011,28140.0,8.0,&rd=8&zc=64011,47,1,0.2855600820251881
45459,19430.0,4.0,&rd=4&zc=45459,1590,16,0.2855864523446311
59729,99999.0,41.0,&rd=41&zc=59729,951,10,0.28558801321274696
64767,99999.0,7.0,&rd=7&zc=64767,93,1,0.28559900924594195
4489,12620.0,12.0,&rd=12&zc=04489,30,1,0.2856864586073192
74873,43060.0,12.0,&rd=12&zc=74873,235,3,0.285851809876448
14068,15380.0,2.0,&rd=2&zc=14068,478,5,0.28593872740114623
8520,45940.0,4.0,&rd=4&zc=08520,516,6,0.28595218267185785
50528,99999.0,11.0,&rd=11&zc=50528,89,1,0.28608420608940344
14564,40380.0,6.0,&rd=6&zc=14564,903,10,0.28622523453084436
31305,15260.0,9.0,&rd=9&zc=31305,130,2,0.28626624688683666
93628,23420.0,37.0,&rd=37&zc=93628,120,2,0.2862669488181755
37209,34980.0,7.0,&rd=7&zc=37209,1347,14,0.28635140112291724
54923,99999.0,11.0,&rd=11&zc=54923,187,2,0.2864080837592249
38116,32820.0,3.0,&rd=3&zc=38116,96,1,0.28648106430742004
89101,29820.0,2.0,&rd=2&zc=89101,748,8,0.28651843361620044
28638,25860.0,4.0,&rd=4&zc=28638,193,2,0.2867857027653288
30451,99999.0,12.0,&rd=12&zc=30451,433,5,0.2867887819802486
45140,17140.0,6.0,&rd=6&zc=45140&clrId=27123,1399,14,0.28682685969613175
31780,11140.0,10.0,&rd=10&zc=31780,329,4,0.2868346370281938
77303,26420.0,8.0,&rd=8&zc=77303,1796,18,0.28690355516473787
56304,41060.0,8.0,&rd=8&zc=56304,1991,20,0.28694877442448397
10507,35620.0,3.0,&rd=3&zc=10507,380,4,0.2871961065403492
7063,35620.0,1.0,&rd=1&zc=07063,662,7,0.2872128950534144
60957,99999.0,11.0,&rd=11&zc=60957,251,3,0.2872962002764239
66044,29940.0,8.0,&rd=8&zc=66044,1388,14,0.2873857050857185
33483,33100.0,3.0,&rd=3&zc=33483&clrId=27134,1640,17,0.2874186863291459
84104,41620.0,6.0,&rd=6&zc=84104&clrId=27123,1169,12,0.28746720224371813
12814,24020.0,10.0,&rd=10&zc=12814,212,3,0.28748424195757283
12817,24020.0,10.0,&rd=10&zc=12817,212,3,0.2875437472476303
77094,26420.0,3.0,&rd=3&zc=77094&clrId=27123,1147,12,0.28766674641088674
36521,33660.0,10.0,&rd=10&zc=36521,30,1,0.287676600611516
7719,35620.0,5.0,&rd=5&zc=07719,1636,17,0.28770645605509815
48045,19820.0,4.0,&rd=4&zc=48045,4906,50,0.2877538295247427
78256,41700.0,3.0,&rd=3&zc=78256,765,8,0.2877788126448565
17767,,12.0,&rd=12&zc=17767,180,2,0.2878041868904546
78736,12420.0,5.0,&rd=5&zc=78736,26,1,0.28784344980525833
12950,99999.0,7.0,&rd=7&zc=12950,87,1,0.2879928043584814
68528,30700.0,7.0,&rd=7&zc=68528,1838,19,0.28805527008447485
78539,32580.0,2.0,&rd=2&zc=78539,31,1,0.2881483708145387
52144,99999.0,10.0,&rd=10&zc=52144,60,1,0.28815099542348777
60060,16980.0,5.0,&rd=5&zc=60060,2813,29,0.2882834703930436
8848,35620.0,7.0,&rd=7&zc=08848,100,1,0.28833232979456935
55037,99999.0,28.0,&rd=28&zc=55037,361,4,0.28838214500336123
40701,30940.0,13.0,&rd=13&zc=40701,793,8,0.2884084191569526
45111,17140.0,2.0,&rd=2&zc=45111,273,3,0.2885594534674475
1536,49340.0,3.0,&rd=3&zc=01536,445,5,0.2886265346901876
7661,35620.0,2.0,&rd=2&zc=07661,608,7,0.2893345818648204
1776,14460.0,5.0,&rd=5&zc=01776,526,6,0.2893360089150958
64072,28140.0,9.0,&rd=9&zc=64072,1095,11,0.28937006634497076
75063,19100.0,3.0,&rd=3&zc=75063,115,2,0.28948502098737383
46628,43780.0,5.0,&rd=5&zc=46628,405,5,0.2894870208123147
55082,33460.0,11.0,&rd=11&zc=55082&clrId=27123,1538,16,0.2895368623749671
3441,28300.0,5.0,&rd=5&zc=03441,20,1,0.289548097568336
78934,99999.0,14.0,&rd=14&zc=78934,342,4,0.2895864809413399
14589,40380.0,6.0,&rd=6&zc=14589,128,2,0.28958922488722183
92126,41740.0,3.0,&rd=3&zc=92126,874,9,0.28960856726877005
85335,38060.0,3.0,&rd=3&zc=85335,7,1,0.28964960558534614
44288,10420.0,6.0,&rd=6&zc=44288,150,2,0.28967347873028904
98802,48300.0,14.0,&rd=14&zc=98802,521,6,0.28968496438523805
37710,28940.0,10.0,&rd=10&zc=37710,194,2,0.2897563573737495
17752,48700.0,10.0,&rd=10&zc=17752,1213,13,0.28984151293844795
7821,35620.0,9.0,&rd=9&zc=07821,1820,19,0.29012341556045307
22731,47900.0,2.0,&rd=2&zc=22731,108,2,0.29015752749263324
71403,22860.0,13.0,&rd=13&zc=71403,186,2,0.2902196567341243
95490,46380.0,27.0,&rd=27&zc=95490,193,2,0.29037867028935727
77802,17780.0,3.0,&rd=3&zc=77802,596,6,0.29041829530594754
35151,45180.0,12.0,&rd=12&zc=35151,199,2,0.2905307284897036
17566,29540.0,8.0,&rd=8&zc=17566,286,3,0.2905643388911
17745,30820.0,21.0,&rd=21&zc=17745,180,2,0.2906203439727306
94063,41860.0,3.0,&rd=3&zc=94063,1703,18,0.2907337487282893
55735,99999.0,15.0,&rd=15&zc=55735,25,1,0.29085933038073497
75569,45500.0,2.0,&rd=2&zc=75569,347,4,0.2910180928385251
12072,11220.0,9.0,&rd=9&zc=12072,119,2,0.29105624142456277
88001,29740.0,5.0,&rd=5&zc=88001,606,7,0.2910601935727535
49338,13660.0,9.0,&rd=9&zc=49338,1,1,0.29109030823067183
68624,99999.0,11.0,&rd=11&zc=68624,161,2,0.2911692474987101
41062,32500.0,13.0,&rd=13&zc=41062,69,1,0.2911898349942228
92675,31080.0,9.0,&rd=9&zc=92675,1773,18,0.29126598716302765
91701,40140.0,3.0,&rd=3&zc=91701,190,2,0.2913126665673743
68522,30700.0,3.0,&rd=3&zc=68522,167,2,0.2913779472187654
56001,31860.0,11.0,&rd=11&zc=56001,712,8,0.29142574676532595
49127,35660.0,4.0,&rd=4&zc=49127,111,2,0.29142813511053645
93292,47300.0,13.0,&rd=13&zc=93292,879,9,0.2915391644077111
34470,36100.0,4.0,&rd=4&zc=34470,1150,12,0.29156858726235757
11362,35620.0,1.0,&rd=1&zc=11362,302,4,0.2915688338605438
6071,25540.0,4.0,&rd=4&zc=06071,15,1,0.29160564460561533
84660,39340.0,14.0,&rd=14&zc=84660,1309,14,0.29163792906279373
45804,30620.0,6.0,&rd=6&zc=45804,660,7,0.2917930030745288
95204,44700.0,3.0,&rd=3&zc=95204,456,5,0.2918082190090322
40121,21060.0,6.0,&rd=6&zc=40121,228,3,0.2918710647630519
53207,33340.0,5.0,&rd=5&zc=53207,2434,25,0.2918970341107935
18034,10900.0,4.0,&rd=4&zc=18034,207,3,0.2919064625627369
45807,30620.0,12.0,&rd=12&zc=45807,1023,11,0.29193026724430216
56057,33460.0,12.0,&rd=12&zc=56057,115,2,0.291989929896197
7075,35620.0,1.0,&rd=1&zc=07075,620,7,0.29203738632084
95311,99999.0,21.0,&rd=21&zc=95311,65,1,0.29206416183333095
56714,99999.0,17.0,&rd=17&zc=56714,76,1,0.2920655955699091
13021,12180.0,10.0,&rd=10&zc=13021,500,5,0.2920882428183347
45011,17140.0,10.0,&rd=10&zc=45011&clrId=27133,691,7,0.29216208801676213
94121,41860.0,19.0,&rd=19&zc=94121&clrId=27124,957,10,0.29232065265091134
77098,26420.0,0.9659090909999999,&rd=1&zc=77098,731,8,0.29234859162684734
91506,31080.0,2.0,&rd=2&zc=91506,143,2,0.29237998105836405
36542,19300.0,14.0,&rd=14&zc=36542,333,4,0.29245063447028097
8808,10900.0,6.0,&rd=6&zc=08808,8,1,0.2925642453048203
68922,99999.0,16.0,&rd=16&zc=68922,64,1,0.2925813054225007
45342,19430.0,5.0,&rd=5&zc=45342,2119,22,0.2926035447716484
76642,99999.0,16.0,&rd=16&zc=76642,3,1,0.29276210642111555
73112,36420.0,2.0,&rd=2&zc=73112,546,6,0.2928712696257082
94804,41860.0,3.0,&rd=3&zc=94804,398,4,0.29288097487734344
36106,33860.0,3.0,&rd=3&zc=36106,247,3,0.29298305393580826
17520,29540.0,1.0,&rd=1&zc=17520,1035,11,0.29311806177834787
55744,24330.0,22.0,&rd=22&zc=55744,436,5,0.29312745419078323
53597,31540.0,7.0,&rd=7&zc=53597,1198,12,0.29320084194213925
30019,12060.0,8.0,&rd=8&zc=30019,3072,31,0.29323315378552905
64724,99999.0,8.0,&rd=8&zc=64724,45,1,0.2932485773914072
31601,46660.0,10.0,&rd=10&zc=31601,1046,11,0.2933298049132511
11598,35620.0,2.0,&rd=2&zc=11598,500,5,0.293346121566495
85383,38060.0,14.0,&rd=14&zc=85383&clrId=27123,1851,19,0.2935007965566564
14105,15380.0,10.0,&rd=10&zc=14105,520,6,0.29352737550443075
27540,39580.0,7.0,&rd=7&zc=27540,1911,20,0.29354790258822305
15201,38300.0,2.0,&rd=2&zc=15201,333,4,0.2935776988907701
55446,33460.0,3.0,&rd=3&zc=55446,123,2,0.293686524995351
92602,31080.0,3.0,&rd=3&zc=92602,1533,16,0.29371665066271935
96786,46520.0,6.0,&rd=6&zc=96786,101,2,0.2938567792494119
90048,31080.0,1.0,&rd=1&zc=90048,1274,13,0.29389562652300727
90278,31080.0,2.0,&rd=2&zc=90278,1277,13,0.2939841077437053
46202,26900.0,3.0,&rd=3&zc=46202,217,3,0.2940131298603915
38135,32820.0,4.0,&rd=4&zc=38135,1530,16,0.2941650405972176
92128,41740.0,5.0,&rd=5&zc=92128,289,3,0.2941994364082481
54010,,12.0,&rd=12&zc=54010,133,2,0.29422234176694284
63368,41180.0,4.0,&rd=4&zc=63368,1340,14,0.2942226022782065
61065,40420.0,9.0,&rd=9&zc=61065,640,7,0.2942297357325442
54501,99999.0,21.0,&rd=21&zc=54501,1107,12,0.29438969677031745
75416,37580.0,12.0,&rd=12&zc=75416,377,4,0.29460630621121275
85355,38060.0,8.0,&rd=8&zc=85355,2112,22,0.29467098824727533
43515,45780.0,9.0,&rd=9&zc=43515,219,3,0.2946816859322656
63673,99999.0,12.0,&rd=12&zc=63673,199,2,0.29468415054226893
75645,30980.0,10.0,&rd=10&zc=75645,1509,16,0.2947385951663355
8010,37980.0,2.0,&rd=2&zc=08010,741,8,0.29476202508568694
76228,48660.0,13.0,&rd=13&zc=76228,389,4,0.29489243889142835
97401,21660.0,3.0,&rd=3&zc=97401,2310,24,0.2948943418888601
58497,27420.0,11.0,&rd=11&zc=58497,13,1,0.29495082600938893
86403,29420.0,3.0,&rd=3&zc=86403,61,1,0.29527783884611725
41056,32500.0,12.0,&rd=12&zc=41056,69,1,0.29536297627278496
85621,35700.0,23.0,&rd=23&zc=85621,69,1,0.2955546847373174
54449,49220.0,14.0,&rd=14&zc=54449,467,5,0.29572782828635513
5655,99999.0,6.0,&rd=6&zc=05655,191,2,0.2957715464895001
11542,35620.0,3.0,&rd=3&zc=11542,1194,12,0.29590500193862124
7717,35620.0,0.625,&rd=1&zc=07717,67,1,0.2959601663557484
51546,36540.0,13.0,&rd=13&zc=51546,271,3,0.2959946258970153
32707,36740.0,3.0,&rd=3&zc=32707,48,1,0.2960013021667943
98026,42660.0,6.0,&rd=6&zc=98026,3870,39,0.29601706477703227
48457,22420.0,8.0,&rd=8&zc=48457,345,4,0.29609067356779484
7648,35620.0,4.0,&rd=4&zc=07648,165,2,0.2962507638254852
16693,11020.0,10.0,&rd=10&zc=16693,548,6,0.29629147974943404
59456,99999.0,19.0,&rd=19&zc=59456,79,1,0.2963556073760075
58202,24220.0,1.0,&rd=1&zc=58202,5,1,0.2964486124932869
12210,10580.0,0.9659090909999999,&rd=1&zc=12210,22,1,0.296478173160418
97827,29260.0,22.0,&rd=22&zc=97827,234,3,0.2964796789976224
32561,37860.0,16.0,&rd=16&zc=32561,3129,32,0.2965852716084555
84094,41620.0,4.0,&rd=4&zc=84094,3295,33,0.29666841847133407
45054,17140.0,6.0,&rd=6&zc=45054,331,4,0.29671560352834203
37803,28940.0,8.0,&rd=8&zc=37803,293,3,0.29679473921684707
21811,41540.0,9.0,&rd=9&zc=21811,8,1,0.2967973647895269
48230,19820.0,2.0,&rd=2&zc=48230,668,7,0.29691277507117564
12020,10580.0,9.0,&rd=9&zc=12020,656,7,0.2970417632264907
56058,33460.0,14.0,&rd=14&zc=56058,368,4,0.29724565731982056
61111,40420.0,5.0,&rd=5&zc=61111,1017,11,0.2972756415691289
30510,18460.0,6.0,&rd=6&zc=30510,261,3,0.2973838424774309
29555,22500.0,10.0,&rd=10&zc=29555,110,2,0.2974559126016916
28301,22180.0,3.0,&rd=3&zc=28301,70,1,0.2975312285360099
33405,33100.0,2.0,&rd=2&zc=33405,877,9,0.2977566469919669
89156,29820.0,28.0,&rd=28&zc=89156&clrId=27133,2027,21,0.2978344630464591
80130,19740.0,3.0,&rd=3&zc=80130,396,4,0.2979816014263009
8096,37980.0,4.0,&rd=4&zc=08096,1012,11,0.29799659675519263
98444,42660.0,3.0,&rd=3&zc=98444,1507,16,0.29814264724734774
83634,14260.0,20.0,&rd=20&zc=83634&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27132%2C27135,1150,12,0.2981952321305137
1970,14460.0,3.0,&rd=3&zc=01970,209,3,0.2983872864332354
75218,19100.0,3.0,&rd=3&zc=75218,2174,22,0.2983916942811221
45899,46780.0,9.0,&rd=9&zc=45899,267,3,0.2984402505893047
44074,17460.0,7.0,&rd=7&zc=44074,665,7,0.29870854732459295
79777,99999.0,18.0,&rd=18&zc=79777,92,1,0.2987239822099128
74354,33060.0,13.0,&rd=13&zc=74354,81,1,0.2987776039730301
60455,16980.0,3.0,&rd=3&zc=60455,1834,19,0.29884243897983476
3743,30100.0,8.0,&rd=8&zc=03743,168,2,0.29884426043366386
62461,20820.0,6.0,&rd=6&zc=62461,322,4,0.29895171674155663
76208,19100.0,6.0,&rd=6&zc=76208,2524,26,0.2989979108225389
67063,99999.0,11.0,&rd=11&zc=67063,94,1,0.2992050316350835
88118,38780.0,24.0,&rd=24&zc=88118,60,1,0.2993313840582754
26534,34060.0,0.7386363640000001,&rd=1&zc=26534,209,3,0.2993672885736035
7430,35620.0,5.0,&rd=5&zc=07430,4032,41,0.299412690719988
61938,16660.0,10.0,&rd=10&zc=61938,1114,12,0.2994843572002982
76086,19100.0,4.0,&rd=4&zc=76086,249,3,0.2995400215894042
80102,19740.0,26.0,&rd=26&zc=80102&clrId=27134,2040,21,0.2996602346028411
60137,16980.0,5.0,&rd=5&zc=60137&clrId=27124,575,6,0.2997021897762576
90010,31080.0,0.795454545,&rd=1&zc=90010,690,7,0.29971330837779886
51003,99999.0,8.0,&rd=8&zc=51003,31,1,0.29976638410592094
15868,41260.0,10.0,&rd=10&zc=15868,140,2,0.29977141825204223
8820,35620.0,3.0,&rd=3&zc=08820,24,1,0.2998049024844911
5403,15540.0,5.0,&rd=5&zc=05403,1504,16,0.29987250495112727
35234,13820.0,2.0,&rd=2&zc=35234,504,6,0.2999909653469758
79719,99999.0,12.0,&rd=12&zc=79719,92,1,0.30006135715623894
63824,43460.0,12.0,&rd=12&zc=63824,151,2,0.30030072312840417
47025,17140.0,8.0,&rd=8&zc=47025,1270,13,0.3003690021692045
40207,31140.0,3.0,&rd=3&zc=40207,1112,12,0.30038447808077273
91042,31080.0,10.0,&rd=10&zc=91042&clrId=27124,621,7,0.3003881431526385
54003,33460.0,8.0,&rd=8&zc=54003,133,2,0.30057626556172434
38683,99999.0,13.0,&rd=13&zc=38683,123,2,0.3005807634334593
72802,40780.0,14.0,&rd=14&zc=72802,257,3,0.30075274464266777
8332,47220.0,11.0,&rd=11&zc=08332,511,6,0.3007984924457031
36401,99999.0,20.0,&rd=20&zc=36401,72,1,0.30112604973151413
12420,28740.0,8.0,&rd=8&zc=12420,32,1,0.3011595208851646
33625,45300.0,3.0,&rd=3&zc=33625,182,2,0.3011949455976738
55352,33460.0,10.0,&rd=10&zc=55352,2052,21,0.30123930542621236
68105,36540.0,2.0,&rd=2&zc=68105,102,2,0.3013120439742756
54751,32860.0,15.0,&rd=15&zc=54751,399,4,0.30131328508883193
16001,38300.0,9.0,&rd=9&zc=16001,573,6,0.30133652861028526
96150,40900.0,21.0,&rd=21&zc=96150,240,3,0.30139603467847353
54488,99999.0,10.0,&rd=10&zc=54488,140,2,0.30157146539659674
48184,19820.0,3.0,&rd=3&zc=48184,1233,13,0.3019186515541037
14043,15380.0,3.0,&rd=3&zc=14043,728,8,0.3020008653726778
68764,99999.0,18.0,&rd=18&zc=68764,47,1,0.3020575509046086
82001,16940.0,5.0,&rd=5&zc=82001,551,6,0.30207408734353625
87574,42140.0,15.0,&rd=15&zc=87574,1041,11,0.3020871835587542
75206,19100.0,3.0,&rd=3&zc=75206,56,1,0.30213746719383905
70544,29180.0,20.0,&rd=20&zc=70544,86,1,0.3021759081613016
62260,41180.0,7.0,&rd=7&zc=62260,1411,15,0.30234220917441046
54943,99999.0,14.0,&rd=14&zc=54943,87,1,0.3023528740151179
48170,19820.0,7.0,&rd=7&zc=48170&clrId=27134,1333,14,0.30256448739733965
6405,35300.0,5.0,&rd=5&zc=06405,1573,16,0.3026193807836768
37620,28700.0,17.0,&rd=17&zc=37620,2270,23,0.30277715664723837
48036,19820.0,4.0,&rd=4&zc=48036&clrId=27122%2C27125%2C27126%2C27128%2C27129%2C29637%2C27131%2C27132%2C27135,712,8,0.3028141617761354
64012,28140.0,6.0,&rd=6&zc=64012,452,5,0.30282375445009024
97214,38900.0,2.0,&rd=2&zc=97214,516,6,0.3029112147900498
77396,26420.0,4.0,&rd=4&zc=77396,1338,14,0.30306861245742067
84320,30860.0,15.0,&rd=15&zc=84320,1095,11,0.3031703720324562
92672,31080.0,9.0,&rd=9&zc=92672,134,2,0.30318894847226907
46818,23060.0,7.0,&rd=7&zc=46818&clrId=27124,548,6,0.3032005121910062
17109,25420.0,3.0,&rd=3&zc=17109,1632,17,0.3032287185435387
28778,11700.0,6.0,&rd=6&zc=28778,199,2,0.30323542719050367
77327,26420.0,16.0,&rd=16&zc=77327,223,3,0.30328770368732594
53083,43100.0,6.0,&rd=6&zc=53083,531,6,0.30335443534624784
49326,24340.0,5.0,&rd=5&zc=49326,138,2,0.3033941392475962
72223,30780.0,8.0,&rd=8&zc=72223,2846,29,0.3034701810578837
92833,31080.0,2.0,&rd=2&zc=92833,2401,25,0.3035233270891301
93730,23420.0,5.0,&rd=5&zc=93730,2542,26,0.303561120251172
89509,39900.0,3.0,&rd=3&zc=89509,2198,22,0.3035906494645244
33954,39460.0,5.0,&rd=5&zc=33954,357,4,0.3036176412155033
35206,13820.0,3.0,&rd=3&zc=35206,183,2,0.3036582576011101
33409,33100.0,2.0,&rd=2&zc=33409,4554,46,0.3037031130632394
42718,15820.0,15.0,&rd=15&zc=42718,221,3,0.3037173883508316
30187,12060.0,7.0,&rd=7&zc=30187,5,1,0.30380159098319615
10463,35620.0,2.0,&rd=2&zc=10463,295,3,0.30393330645503736
82334,99999.0,10.0,&rd=10&zc=82334,63,1,0.30394473700174374
50160,19780.0,7.0,&rd=7&zc=50160,23,1,0.3039564913764148
46307,16980.0,9.0,&rd=9&zc=46307,3159,32,0.3040716559378204
33031,33100.0,4.0,&rd=4&zc=33031,495,5,0.3041200574093331
72081,42620.0,14.0,&rd=14&zc=72081,336,4,0.30422244709672674
79526,43660.0,13.0,&rd=13&zc=79526,1,1,0.3042783812692921
50047,19780.0,8.0,&rd=8&zc=50047,752,8,0.3043733699845327
47203,18020.0,9.0,&rd=9&zc=47203,975,10,0.3043868150402338
23229,40060.0,3.0,&rd=3&zc=23229,476,5,0.3044043968578295
7073,35620.0,2.0,&rd=2&zc=07073,1912,20,0.30444136252582454
1036,44140.0,4.0,&rd=4&zc=01036,17,1,0.3045634351521126
18013,10900.0,8.0,&rd=8&zc=18013,188,2,0.3045810151435612
38242,37540.0,15.0,&rd=15&zc=38242,163,2,0.30461112187350337
50682,99999.0,10.0,&rd=10&zc=50682,147,2,0.30469849787864944
29664,42860.0,12.0,&rd=12&zc=29664,101,2,0.3047590306316469
38063,99999.0,19.0,&rd=19&zc=38063,131,2,0.30476401514437346
15338,99999.0,4.0,&rd=4&zc=15338,65,1,0.3048286786073767
33129,33100.0,0.9090909090000001,&rd=1&zc=33129,847,9,0.30485486756679814
35214,13820.0,5.0,&rd=5&zc=35214,1,1,0.30486437984817105
55082,33460.0,11.0,&rd=11&zc=55082&clrId=27134,1395,14,0.30511185252175554
84638,99999.0,35.0,&rd=35&zc=84638,11,1,0.3051515835383537
95023,41940.0,26.0,&rd=26&zc=95023,1759,18,0.30522186720630595
59425,99999.0,32.0,&rd=32&zc=59425,79,1,0.30537128925007284
90034,31080.0,2.0,&rd=2&zc=90034,147,2,0.30545693135470464
1354,44140.0,4.0,&rd=4&zc=01354,239,3,0.3054941674569155
84017,25720.0,55.0,&rd=55&zc=84017&clrId=27124,1362,14,0.30564117933850465
46528,21140.0,9.0,&rd=9&zc=46528,416,5,0.3058541283013202
43021,18140.0,7.0,&rd=7&zc=43021,636,7,0.3059089825842628
61615,37900.0,7.0,&rd=7&zc=61615,3044,31,0.30596486870524897
1969,14460.0,6.0,&rd=6&zc=01969,10,1,0.3059748904574706
44270,49300.0,4.0,&rd=4&zc=44270,396,4,0.30599704799343663
92014,41740.0,3.0,&rd=3&zc=92014,20,1,0.3060082277624293
35901,23460.0,10.0,&rd=10&zc=35901,708,8,0.3060458336521047
36067,33860.0,15.0,&rd=15&zc=36067,114,2,0.30611139540487264
34990,38940.0,8.0,&rd=8&zc=34990,949,10,0.3061183323903358
99004,44060.0,18.0,&rd=18&zc=99004,1572,16,0.3062001569527055
60010,16980.0,9.0,&rd=9&zc=60010&clrId=27127,1913,20,0.3062073222899987
10503,35620.0,3.0,&rd=3&zc=10503,450,5,0.3062521448563331
80138,19740.0,8.0,&rd=8&zc=80138,421,5,0.3063284369632492
52046,20220.0,9.0,&rd=9&zc=52046,316,4,0.306400792200489
43228,18140.0,6.0,&rd=6&zc=43228,3348,34,0.3064687580096416
15857,41260.0,10.0,&rd=10&zc=15857,140,2,0.3065191524722204
55428,33460.0,3.0,&rd=3&zc=55428&clrId=27123,1275,13,0.30653909188474626
71272,40820.0,12.0,&rd=12&zc=71272,330,4,0.30661290073000114
